KernelName,ipc,issued_ipc,inst_per_warp,shared_load_transactions_per_request,shared_store_transactions_per_request,local_load_transactions_per_request,local_store_transactions_per_request,gld_transactions_per_request,gst_transactions_per_request,shared_store_transactions,shared_load_transactions,local_load_transactions,local_store_transactions,gld_transactions,gst_transactions,dram_read_transactions,dram_write_transactions,gld_requested_throughput,gst_requested_throughput,gld_throughput,gst_throughput,dram_read_throughput,dram_write_throughput,tex_cache_throughput,local_load_throughput,local_store_throughput,shared_load_throughput,shared_store_throughput,tex_cache_transactions,flop_count_dp,flop_count_dp_add,flop_count_dp_fma,flop_count_dp_mul,flop_count_sp,flop_count_sp_add,flop_count_sp_fma,flop_count_sp_mul,flop_count_sp_special,inst_executed,inst_issued,shared_efficiency,inst_fp_32,inst_fp_64,inst_integer,inst_bit_convert,inst_control,inst_compute_ld_st,inst_misc,inst_inter_thread_communication,issue_slots,cf_issued,cf_executed,ldst_issued,ldst_executed,atomic_transactions,atomic_transactions_per_request,l2_read_transactions,l2_write_transactions,l2_tex_write_hit_rate,l2_tex_read_throughput,l2_tex_write_throughput,l2_tex_read_transactions,l2_tex_write_transactions,l2_read_throughput,l2_write_throughput,l2_atomic_throughput,l2_atomic_transactions,eligible_warps_per_cycle
"[[ cuSolverSp_LinearSolver ]] void csrMv_kernel<double, double, double, int=128, int=1, int=2>(cusparseCsrMvParams<double, double, double>)",0.28369011908,0.285435568475,3.96736135722e-06,0.0176095127189,0.0313657153118,0.0,0.0,0.1593275625,0.0625,0.000156431858554,0.000460321332277,0.0,0.0,3.89644322852e-05,4.40120373274e-05,0.000501478144005,0.000862237598968,0.210029610462,0.0382785984099,0.187011716718,0.0305604382393,0.257513813982,0.089124894277,0.185542680429,0.0,0.0,0.0725743389237,0.0479782330759,6.18447022151e-05,0.000243481258598,0.000741687235685,0.000122559504524,0.000895008813659,0.0,0.0,0.0,0.0,0.0,0.00014673652741,0.000147873442763,0.5,0.0,0.000409222126797,3.63040898244e-05,0.0,1.41624882751e-05,1.92522059596e-05,0.000116389150417,0.0,0.000144643241798,7.93575274053e-05,7.93575274053e-05,7.25027613006e-05,0.000101363259033,0.0,0.0,9.74401992123e-05,4.39414480556e-05,1.0,0.40502702266,0.0226417852525,9.70273766128e-05,4.39501386029e-05,0.40717963602,0.0226968307499,0.0,0.0,0.130751959937
"[[ cuSolverSp_LinearSolver ]] void gather_core<int, int=256>(int, int const *, int const *, int*)",0.148746488414,0.148380825829,8.68495345691e-07,0.0,0.0,0.0,0.0,0.656010125,0.1249970625,0.0,0.0,0.0,0.0,0.000682584399303,0.00149982460323,0.00552128116894,0.0131951349306,0.257311158354,0.21115269713,0.616159231198,0.168577723003,0.458825644388,0.22072067199,0.0788167068596,0.0,0.0,0.0,0.0,0.000162341628733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000576640118204,0.000579300086125,0.0,0.0,0.0,0.00022817410088,0.0,3.44761795138e-05,9.62765685298e-05,0.000683454327697,0.0,0.000613619075276,0.000289679679349,0.000289679679349,0.000309218779621,0.000450268899407,0.0,0.0,0.00147938891192,0.00149741909026,0.0,1.0,0.124896788871,0.00148031470786,0.00149771524325,1.0,0.124909023393,0.0,0.0,0.0742468144094
"[[ cuSolverSp_LinearSolver ]] void csrsv2_solve_lower_nontranspose_byLevel_kernel<double, int=5, int=3>(int, int, double const *, int const *, int const *, double const *, double*, int*, int*, double const *, double, int, int*, double*, int*, int)",0.0782980767982,0.0776180789177,7.40945204031e-05,0.0118285714702,0.0262007020609,0.0,0.0,0.25884128125,0.03125,0.0127718895204,0.0271371577861,0.00980102181571,0.0252019527536,0.0397526624613,0.000352096298619,0.00850769868897,0.00294699259518,0.325987524545,0.000127057657744,0.302844469339,0.000583273483789,0.0104198750798,0.000719289599719,0.157139411465,0.00106219205301,0.00271285248615,0.00997230856192,0.00913007368083,0.0224710243517,0.00849363087294,0.00667518512116,0.00829190165218,0.00961083289836,9.82859558333e-05,0.0,0.000147428956934,0.0,0.00569536327661,0.0215301563836,0.0215810195695,0.71009199,0.00029428888857,0.00925182527164,0.0578606852582,0.0,0.0838309221133,0.078318567753,0.0023535777291,0.201242766204,0.0225263782242,0.0341021782991,0.0341021782991,0.0236942841088,0.0256721548067,0.0150531677886,0.186929759087,0.0505365751093,0.00245773307265,0.95667293,0.492195863637,0.00301244625192,0.050584965612,0.0024519606526,0.492021151289,0.00301870913843,0.000102088623496,0.0127168218119,0.0289034455997
"[[ cuSolverSp_LinearSolver ]] void stable_sort_by_key_domino_phase1<int=256, int=4>(int, int, int, int*, int*, int*, int*, int*, int*)",0.166207292844,0.166593595744,9.82447006788e-06,0.0105657055182,0.028506374883,0.0,0.0,0.2187573125,0.13112421875,8.00513964171e-05,5.96576446632e-05,0.0,0.0,4.34558071151e-06,4.77090484629e-05,6.16197060468e-05,0.000239184920292,0.068222767261,0.111702789969,0.0378649936803,0.0965931093939,0.0922435829075,0.0720778370571,0.0266453110807,0.0,0.0,0.0274123343912,0.0715764923789,3.04697824193e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.29996593771e-05,2.32139076359e-05,0.66842763,0.0,0.0,8.77862803531e-06,0.0,2.59393012103e-06,6.04847482814e-06,2.30909481424e-05,0.0016227816358,2.21118201989e-05,8.48106093422e-06,8.48106093422e-06,9.68129433588e-06,2.00352027708e-05,0.000120425342309,0.186929759087,5.35711494061e-06,4.78082954845e-05,0.4991846,0.0614319553823,0.0715644331616,5.04921805611e-06,4.76419502456e-05,0.065758298313,0.0719864486418,0.00107193061362,0.000101734574495,0.0728738063676
"[[ cuSolverSp_LinearSolver ]] void Imemset<int=128>(int, int, int*)",0.298973361729,0.35086774199,4.64338593691e-07,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.00424335896207,3.88767861494e-07,0.0357156271588,0.0,1.0,0.0,0.798368788536,4.60038602656e-05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000924390853169,0.000928182354898,0.0,0.0,0.0,0.000305766603622,0.0,9.75186137616e-05,9.07966700179e-05,0.00193329548331,0.0,0.000983169883695,0.00054629183357,0.00054629183357,0.000408248074477,0.000849172710649,0.0,0.0,8.30853216027e-08,0.00423655319626,0.0,0.0,0.59149985091,0.0,0.00423739108321,0.000136308697439,0.591512078865,0.0,0.0,0.208396501067
"[[ cuSolverSp_LinearSolver ]] void cusparseIinclusive_localscan_core<int=256, int=4>(int, int*, int*, int*)",0.13177752239,0.127157732102,4.40901760666e-06,0.0105657055182,0.0178504167782,0.0,0.0,0.1630859375,0.09105603125,2.92006135967e-06,2.43049663443e-06,0.0,0.0,2.54948877155e-07,2.97521372333e-06,6.73864293256e-06,3.45556103437e-06,0.011245512648,0.0184878841383,0.00587005780904,0.0149500136162,0.0251359009514,0.00266244508855,0.00347346254484,0.0,0.0,0.00277210033644,0.00648045165228,1.60066399201e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07365102199e-06,2.1078858326e-06,0.54411765,0.0,0.0,6.23701086889e-07,0.0,1.29413303824e-07,2.37130461994e-07,3.02800878712e-06,0.00127314814815,1.80308922029e-06,4.850205879e-07,4.850205879e-07,8.82669242659e-07,2.45199597828e-06,0.0,0.0,4.83405507507e-07,2.97044188856e-06,0.99408284,0.00952685200809,0.0110762481601,3.15576128507e-07,2.97102936956e-06,0.0159630258541,0.0114676806194,0.0,0.0,0.0413981144746
"[[ cuSolverSp_LinearSolver ]] void stable_sort_by_key_stop_core<int=256, int=4>(int, int*, int*)",0.359758961307,0.359338653185,2.4937067924e-06,0.0,0.0,0.0,0.0,0.28026340625,0.025390625,0.0,0.0,0.0,0.0,0.000256592305097,7.6756993099e-06,0.00242118144674,0.00185082853837,0.942468347447,0.000571759448747,0.552218581475,0.00368561214944,0.840469022429,0.129320739166,0.288679410128,0.0,0.0,0.0,0.0,0.000142346667699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000347544994133,0.000349354913277,0.0,0.0,0.0,0.000140644313195,0.0,2.26820204421e-05,5.62995557232e-05,0.000417880050889,0.0,0.000329765836591,0.000128838693176,0.000128838693176,0.000167627793301,0.000215507899401,0.0,0.0,0.000317467125541,7.6633885409e-06,0.81036261,0.896227068449,0.00273061656244,0.000317609421407,7.66490417235e-06,0.896479936989,0.00276819385524,0.0,0.0,0.197181795037
"[[ cuSolverSp_LinearSolver ]] void conjugate_val<double, int=256>(int, double*)",0.15821099597,0.15848137178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.80290140924e-06,0.0,0.0,0.0,0.0,0.0,0.000407955296371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.84410502772e-05,3.89180192685e-05,0.0,0.0,0.0,0.0,0.0,3.44761795138e-05,0.0,0.000136697522707,0.0,4.1223606844e-05,9.6564426019e-05,9.6564426019e-05,0.0,0.0,0.0,0.0,6.04256884383e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.000970517920278,0.000118994758364,0.0,0.0,0.0577219283183
"[[ cuSolverSp_LinearSolver ]] void pegasus_gather_kernel<double, int=256>(int, double const *, int const *, double*)",0.157230836158,0.205436152321,8.87426279054e-07,0.0,0.0,0.0,0.0,0.249600625,0.249600625,0.0,0.0,0.0,0.0,3.81659995741e-06,4.40120373274e-05,5.69868890307e-05,0.000108474568122,0.23521703804,0.257362065527,0.122506703131,0.20546984047,0.196695714995,0.0753593446333,0.0720473170028,0.0,0.0,0.0,0.0,3.57291069645e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.83061309888e-06,9.4384028862e-06,0.0,0.0,0.0,3.37714758008e-06,0.0,5.17804930774e-07,1.41261196581e-06,1.2222921107e-05,0.0,9.99755427252e-06,4.3153233615e-06,4.3153233615e-06,5.76832092791e-06,6.69014419935e-06,0.0,0.0,7.17177389652e-06,4.39414480556e-05,0.0,0.198823123842,0.152229623389,7.08629031079e-06,4.39501386029e-05,0.202562179693,0.152596586805,0.0,0.0,0.11095501728
"[[ cuSolverSp_LinearSolver ]] void csrsv2_solve_upper_nontranspose_byLevel_kernel<double, int=5, int=3>(int, int, double const *, int const *, int const *, double const *, double*, int*, int*, double const *, double, int, int*, double*, int*, int)",0.0803225139706,0.0796393774249,7.55077544111e-05,0.0118999111139,0.0262007020609,0.0,0.0,0.2588256875,0.03125,0.0127718895204,0.0267897808959,0.0101218313633,0.025694813014,0.041238506044,0.000352096298619,0.00851110040776,0.00298335110694,0.296345999676,0.000137645792189,0.312927581057,0.000583273483789,0.0104888808762,0.000730025273115,0.16205050059,0.00110384664317,0.00278510763375,0.00990665573577,0.00918621798383,0.023029204469,0.00849363087294,0.00667518512116,0.00829190165218,0.00961083289836,9.82859558333e-05,0.0,0.000147428956934,0.0,0.00569536327661,0.0218896153962,0.0220436986989,0.71692635,0.00029428888857,0.00925182527164,0.0579218887287,0.0,0.084268346666,0.0787258506223,0.0023535777291,0.201242766204,0.0230166055742,0.0346555142634,0.0346555142634,0.0241708200053,0.0260981116023,0.0150531677886,0.186929759087,0.0519968619505,0.0025387259497,0.97687504,0.50852304621,0.00308760083753,0.051938097471,0.00249960260285,0.509400510812,0.00313770389679,0.000102088623496,0.0127168218119,0.0296480043037
"[[ vectorAdd ]] vectorAdd(float const *, float const *, float*, int)",0.334015630614,0.346805953722,5.88134129187e-07,0.0,0.0,0.0,0.0,0.24992003125,0.12496,0.0,0.0,0.0,0.0,1.90829997871e-05,0.000110030093319,2.50107324228e-05,0.000399943629283,0.467353371229,0.383520145854,0.243408900917,0.306190514225,0.0514511017244,0.165626998392,0.143151009679,0.0,0.0,0.0,0.0,1.19097023215e-05,0.0,0.0,0.0,0.0,7.67859029947e-06,4.60321332277e-05,0.0,0.0,0.0,2.96474344333e-05,3.04421089253e-05,0.0,1.14956597098e-05,0.0,1.05836084096e-05,0.0,2.53744139092e-06,7.06305982905e-06,3.01828370758e-05,0.0,3.0746507566e-05,1.41879854217e-05,1.41879854217e-05,2.11821261457e-05,2.7567339842e-05,0.0,0.0,2.36339973904e-05,0.000109853620139,1.0,0.39504220434,0.226852109094,2.36209677026e-05,0.000109875346507,0.396227016587,0.227072284517,0.0,0.0,0.186830812587
"[[ cuSolverSp_LowlevelCholesky ]] void pegasus_scatter_core<double, int=256>(int, double const *, double*, int const *)",0.0566931685864,0.056402553572,9.2814444466e-07,0.0,0.0,0.0,0.0,0.2497988125,0.59163759375,0.0,0.0,0.0,0.0,1.13734678731e-05,0.000310636959457,0.000362785209417,0.00350243647101,0.123234424256,0.13483331516,0.0641834586205,0.254967515137,0.220146908807,0.42781208479,0.0377565286006,0.0,0.0,0.0,0.0,1.0650132204e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.69520490535e-05,2.7737532043e-05,0.0,0.0,0.0,9.99443992522e-06,0.0,1.51467677328e-06,4.20958365812e-06,3.59737710386e-05,0.0,2.93807633907e-05,1.69303915496e-05,1.69303915496e-05,1.71404301398e-05,1.97427952044e-05,0.0,0.0,2.12528476054e-05,0.000310138740377,0.21462171,0.104166999974,0.188901732328,2.11171451262e-05,0.000310200078259,0.10511210914,0.188969012347,0.0,0.0,0.0274759312085
"[[ cuSolverSp_LowlevelCholesky ]] void pegasus_symgather_kernel<double, int=256>(int, double const *, int const *, double*)",0.128382268279,0.135511063082,9.59033998745e-07,0.0,0.0,0.0,0.0,0.40571353125,0.2497988125,0.0,0.0,0.0,0.0,1.84723437939e-05,0.000131155871236,0.000522633595135,0.000883271448742,0.24951175289,0.273006452343,0.193843166415,0.21795983062,0.642133522441,0.218435153026,0.0764470342924,0.0,0.0,0.0,0.0,1.0650132204e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.77930598248e-05,2.85814107354e-05,0.0,0.0,0.0,1.15695494497e-05,0.0,1.51467677328e-06,4.20958365812e-06,2.99983613401e-05,0.0,3.02746352807e-05,1.27057262419e-05,1.27057262419e-05,1.71404301398e-05,1.97427952044e-05,0.0,0.0,3.15063316123e-05,0.000130945515206,0.0,0.314599143534,0.161483275859,3.14990328508e-05,0.000130971413037,0.315293728555,0.16161782933,0.0,0.0,0.068062758591
"[[ cuSolverSp_LowlevelCholesky ]] void gather_core<double, int=256>(int, double const *, int const *, double*)",0.116266486596,0.114530427868,8.99605498012e-07,0.0,0.0,0.0,0.0,0.6249325,0.249993,0.0,0.0,0.0,0.0,0.000954169072352,0.00440164385312,0.0121512310869,0.0375993586479,0.294008695137,0.321697410935,0.459245917614,0.256833172243,0.524192457476,0.326483752128,0.0900552861163,0.0,0.0,0.0,0.0,0.000357328227916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000874301081811,0.000877976099945,0.0,0.0,0.0,0.000334799431131,0.0,5.05814856447e-05,0.00014127518144,0.00120329572182,0.0,0.000929989301687,0.000425027620789,0.000425027620789,0.000574721235753,0.000660664950871,0.0,0.0,0.00212393462407,0.00439458422004,0.0,0.74533642338,0.190283970606,0.00212545057775,0.00439545336168,0.745267799732,0.190290084583,0.0,0.0,0.061831095961
"[[ cuSolverSp_LowlevelCholesky ]] void chol_check_singularity<double, double, int=256>(int, int const *, double const *, double, int*)",0.0322727695751,0.0349675451576,7.66052267543e-07,0.0,0.0,0.0,0.0,0.65270565625,0.0,0.0,0.0,0.0,0.0,9.98040888863e-06,0.0,0.000322612530396,0.000366439711428,0.079134380227,0.0,0.126539290398,0.0,0.374634980421,0.0856441912299,0.0242389744618,0.0,0.0,0.0,0.0,3.57291069645e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.70084326445e-06,8.3047804367e-06,0.0,0.0,1.86688926459e-05,2.84858733695e-06,0.0,5.17804930774e-07,9.4174131054e-07,1.02177500672e-05,0.0,8.796773579e-06,4.3153233615e-06,4.3153233615e-06,3.34872322325e-06,5.58745060567e-06,0.0,0.0,2.17702425627e-05,0.0,0.0,0.205367839984,0.0,2.17558560928e-05,0.0,0.206039112711,0.00012525763831,0.0,0.0,0.0163991173717
"[[ cuSolverSp_LowlevelCholesky ]] void stable_sort_by_key_local_core<int=256, int=4>(int, int, int*, int*, int*, int*)",0.309028454123,0.308392902804,5.56071349864e-06,0.0105657055182,0.0263673585616,0.0,0.0,0.26553253125,0.1296905,0.00709199473938,0.00496506271565,0.0,0.0,0.000405554201434,0.00471115410442,0.00810198702818,0.0372342711125,0.290241290684,0.476828112566,0.160611222126,0.407051520665,0.517543461152,0.478754072236,0.0889013247146,0.0,0.0,0.097374294976,0.270591792627,0.000238218818611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00127833817715,0.00128321715126,0.67699202,0.0,0.0,0.000442988013538,0.0,3.79458113812e-05,0.000497606220206,0.000952882342726,0.158310185185,0.00124585696493,0.000154998074604,0.000154998074604,0.000809248969909,0.00162460234685,0.0,0.0,0.000501852337205,0.00470359805935,0.99777532,0.260665123549,0.301578565249,0.000501996584971,0.00470452831639,0.260770250722,0.301584679227,0.0,0.0,0.162499789318
"[[ cuSolverSp_LowlevelCholesky ]] void set_identy<int=128>(int, int*)",0.267059055237,0.272612837813,4.33597976763e-07,0.0,0.0,0.0,0.0,0.0,0.13116871875,0.0,0.0,0.0,0.0,0.0,0.000999337319556,1.06911161911e-06,0.00728777822149,0.0,0.930391260164,0.0,0.83470780979,0.000678556990171,0.905874213086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000182350445985,0.000183480234158,0.0,0.0,0.0,6.4087171876e-05,0.0,2.04409805258e-05,1.90286365725e-05,0.000324194048535,0.0,0.000194349999787,0.000114496589063,0.000114496589063,8.55647175494e-05,0.000177988133354,0.0,0.0,6.60905967294e-08,0.000997734519551,0.09227983,0.0,0.61842290447,0.0,0.000997931847118,0.000561591833678,0.618490177922,0.0,0.0,0.142141125711
"[[ cuSolverSp_LowlevelCholesky ]] void convert_CooToCsr_kernel<int=0>(int const *, int, int, int*)",0.515703929513,0.523913653415,9.18157558327e-05,0.0105657055182,0.0209104768745,0.0,0.0,0.29684078125,0.03125940625,0.00131402761185,0.00232001951468,0.0,0.0,0.000228418927531,0.000175643238566,0.00405219221499,0.0022276349329,0.298349397768,0.00496583669765,0.189380739968,0.0309484272683,0.527999913942,0.0584171141004,0.0913867786069,0.0,0.0,0.0928109621927,0.102266321575,0.000120050752177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000218701949822,0.00102624971031,0.00103084943342,0.99476488,2.82517333027e-06,0.0,0.000259980953495,0.000865650969529,0.000260926097022,0.000189579400523,0.000438754683481,0.0,0.000929177911537,0.00141826819256,0.00141826819256,0.000285519304023,0.000706319284035,0.0,0.0,0.000290285007258,0.0001753615309,0.97173499,0.307356816841,0.0229292406943,0.000290178864033,0.000175396213137,0.307695585408,0.0229475891934,0.0,0.0,0.233243609771
"[[ cuSolverSp_LowlevelCholesky ]] void convert_CsrToCoo_kernel<int=0>(int const *, int, int, int*)",0.580091474368,0.577093698187,6.44949699507e-05,0.0,0.0,0.0,0.0,0.125,0.1257588125,0.0,0.0,0.0,0.0,0.000122131198637,0.00281261565263,3.41467771679e-05,0.0187594896467,0.0186858203682,0.766998923916,0.077875885589,0.782576752215,0.00718810366999,0.776752669391,0.183203882744,0.0,0.0,0.0,0.0,0.000152444189715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000721081913434,0.000724234440652,0.0,0.0,0.0,0.000261938317787,0.0,0.000193224783836,0.000107363171021,0.000135722207513,0.0,0.000728967871784,0.000905977662073,0.000905977662073,0.000289836834167,0.000283487374109,0.0,0.0,7.5683174769e-05,0.00280810460286,0.53391878,0.126389221561,0.579799760347,7.55870966484e-05,0.0028086599775,0.126703193522,0.579824222823,0.0,0.0,0.288344107947
"[[ cuSolverSp_LowlevelCholesky ]] void csrchol_byLevel_binarySearchFree<double, double, int=5, int=3>(int, double*, int const *, int const *, int*, int*, int*, int*, int*, int*, int*, int)",0.256384971496,0.259125170762,0.00169800344482,0.0137288241734,0.0415085094036,0.0,0.0,0.14500996875,0.03800559375,0.665871269762,0.474738154496,0.0,0.0,0.348768070156,0.0235388170853,0.092356146739,0.0739261693844,0.21560511281,0.00256232939047,0.254948862494,0.00546924555395,0.0155105742091,0.00255508843339,0.37986164083,0.0,0.0,0.0244824732563,0.0668063087907,0.387083578735,0.421899592552,1.0,0.334033483331,0.476234309884,0.0,0.0,0.0,0.0,0.0177997722424,0.524260303391,0.526048657786,0.51652866,0.000457572779261,0.488371479077,0.342613165554,0.000140893712488,0.239913122386,0.241140222037,1.0,0.00271267361111,0.546621266159,0.48467712533,0.48467712533,0.397437518082,0.419738872011,0.135478510098,0.186929759087,0.299285332354,0.0236988005672,0.90097504,0.411001941181,0.0040520846709,0.301003934023,0.0235057119886,0.408899467312,0.00408966196371,0.000127610799442,0.114451396307,0.1059119479
"[[ cuSolverSp_LowlevelCholesky ]] void stable_sort_by_key_merge_core<int=256, int=4>(int, int*, int*, int*, int*, int*, int*)",0.188444989849,0.188174565805,3.44294633497e-06,0.0105657055182,0.00261380960931,0.0,0.0,0.2133485,0.15432121875,8.1511427097e-05,0.000575659445293,0.0,0.0,0.000407231978776,0.005434623974,0.00811044272916,0.0374684980539,0.286171489199,0.468762925007,0.159361086428,0.462080122004,0.509827488464,0.47408867678,0.0881680374636,0.0,0.0,0.0111089771029,0.00305775452272,0.000240080543278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000796859510572,0.000800270446098,1.34027778,0.0,0.0,0.000277844668794,0.0,3.79458113812e-05,0.000212289021356,0.000701951027953,0.0,0.000787717889485,0.000212534208457,0.000212534208457,0.000546378068241,0.000715813722486,0.0,0.0,0.000505919741358,0.00542590758249,0.48979177,0.258636206939,0.342348457503,0.000506150095932,0.00542698069474,0.258693671798,0.34235457148,0.0,0.0,0.0853236282462
"[[ cuSolverSp_LowlevelCholesky ]] void cusparseIinclusive_scan_domino_v1_core<int=256, int=4>(int, int*, int*, int*, int*, int*)",0.100406727094,0.109935068691,4.44391748218e-06,0.0105657055182,0.0184211264236,0.0,0.0,0.0009765625,0.00360578125,1.5434610044e-06,1.80445962253e-06,0.0,0.0,7.63319991482e-10,5.28144447929e-08,1.32829019344e-06,3.15507746617e-06,1.29024154097e-05,4.23525488806e-05,2.68795522683e-05,0.000211330972644,0.00396783322227,0.00193241982669,3.16162209373e-05,0.0,0.0,0.00160897454511,0.00267769418005,1.90555237144e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04133737136e-06,1.05847016251e-06,0.61700581,0.0,0.0,2.89369114437e-07,0.0,1.16466916259e-07,8.0236359658e-08,1.46377485902e-06,0.000636815200617,8.64140099726e-07,3.71698020634e-07,3.71698020634e-07,2.94223080886e-07,1.26122781641e-06,1.20425342309e-05,0.186929759087,9.25268354212e-08,7.0306316889e-08,0.66666667,4.36243602421e-05,0.000156572051171,1.88967741621e-09,5.27401663235e-08,0.00330412281495,0.000519819206209,0.000204177273754,1.01734574495e-05,0.0352827583406
"[[ cuSolverSp_LowlevelCholesky ]] void csrsv2_analysis_lower_nontranspose_kernel<int=5, int=3>(int, int const *, int const *, int*, int, int*, int*, int*, int)",0.0945617497976,0.0879281068612,5.10120746744e-05,0.0105492652804,0.0209104768745,0.0,0.0,0.260018875,0.03125,0.0013522387005,0.0099496798815,0.001254721786,0.0038856412676,0.0213962532344,0.00017604814931,0.00413956779187,0.00227255722634,0.375990679545,6.35288288721e-05,0.224584683006,0.000405755464286,0.00715360077178,0.000783703595068,0.117889293618,0.000190049068088,0.000584609856206,0.00515910385158,0.00139530324038,0.0119459668887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0146189220701,0.0146719891376,0.52841622,0.0,0.0,0.026685247116,0.0,0.0284126044778,0.0263621793855,0.11117848488,0.387309510031,0.0152038602644,0.0196082627418,0.0196082627418,0.0122956967553,0.013331065284,0.135478510098,0.186929759087,0.0271824015288,0.000633354455694,0.90501478,0.372079773611,0.00100832400612,0.0270979628104,0.000582638197431,0.373464529149,0.00109600435163,0.00137819651087,0.114451396307,0.0324534549781
"[[ cuSolverSp_LowlevelCholesky ]] void csrsv2_analysis_upper_nontranspose_kernel<int=5, int=3>(int, int const *, int const *, int*, int, int*, int*, int*, int)",0.0932758818462,0.0925167085541,5.07720131663e-05,0.0105819555733,0.0209104768745,0.0,0.0,0.26003703125,0.03125,0.00135474161024,0.00988247296699,0.00207324206316,0.00340161966256,0.0215412649497,0.00017604814931,0.0041390170374,0.00223995475919,0.454337554395,7.41169633166e-05,0.290589204829,0.000498741096504,0.00875223502756,0.00094473858344,0.142934881362,0.000385304960968,0.000630590405301,0.00626539695237,0.00170930175087,0.011847382184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0145729525296,0.0148667621346,0.52639174,0.0,0.0,0.0275803880958,0.0,0.0291852995053,0.0270816075918,0.11420302813,0.387309510031,0.0154578752538,0.0193768625924,0.0193768625924,0.0125467696985,0.0135525481621,0.135478510098,0.186929759087,0.0271190263115,0.000852710164388,0.9974046,0.455302606959,0.00105842705882,0.0271225966452,0.000501242540739,0.455515975944,0.00180997290181,0.0017099845573,0.114451396307,0.0343605858181
"[[ cuSolverSp_LowlevelCholesky ]] void cusparseIinclusive_scan_merge_core<int=256, int=4>(int, int, int*, int*, int*)",0.0401137775354,0.0430365212258,1.64417191313e-06,0.0105657055182,0.0209104768745,0.0,0.0,0.2430555625,0.12348790625,4.1715162281e-08,5.89211305315e-07,0.0,0.0,3.74026795826e-07,4.31317965809e-06,8.87686617078e-06,2.85459389796e-06,0.0119007095991,0.0195218791272,0.00623755121291,0.0156269380006,0.0238218226291,0.00157814286353,0.00366836114328,0.0,0.0,0.00049568163825,6.63377123092e-05,2.34382941687e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.86868446988e-07,8.1671521521e-07,0.94301471,0.0,0.0,2.96134685549e-07,0.0,7.76277535637e-08,2.08313177892e-07,8.20716506569e-07,0.0,8.03717429045e-07,3.53566409871e-07,3.53566409871e-07,5.53603954826e-07,7.25734441846e-07,0.0,0.0,5.47607801472e-07,4.30626190945e-06,1.0,0.0101232780377,0.0115777716142,4.64860644388e-07,4.30711358309e-06,0.0129014074783,0.0118652270559,0.0,0.0,0.0160841041842
"[[ cuSolverSp_LowlevelCholesky ]] void csrMv_kernel<double, double, double, int=128, int=1, int=2>(cusparseCsrMvParams<double, double, double>)",0.264110189117,0.264540618153,3.96736135722e-06,0.0176095127189,0.0313657153118,0.0,0.0,0.1593338125,0.0625,0.000156431858554,0.000460321332277,0.0,0.0,3.89659589252e-05,4.40120373274e-05,0.000628605234714,0.00116076802398,0.197536695683,0.0360038027727,0.175895027159,0.0287443124023,0.30359630308,0.11283981585,0.174502859908,0.0,0.0,0.0682569577734,0.045125625301,6.18447022151e-05,0.000243481258598,0.000741687235685,0.000122559504524,0.000895008813659,0.0,0.0,0.0,0.0,0.0,0.00014673652741,0.000147904228037,0.5,0.0,0.000409222126797,3.63040898244e-05,0.0,1.41624882751e-05,1.92522059596e-05,0.000116389150417,0.0,0.000144675850858,7.93575274053e-05,7.93575274053e-05,7.25027613006e-05,0.000101363259033,0.0,0.0,9.18791475732e-05,4.39414480556e-05,1.0,0.36151982284,0.0212962439723,9.20820908145e-05,4.39501386029e-05,0.361111555623,0.0213451754923,0.0,0.0,0.120493234165
