KernelName,sm_efficiency,achieved_occupancy,ipc,issued_ipc,branch_efficiency,warp_execution_efficiency,warp_nonpred_execution_efficiency,inst_replay_overhead,issue_slot_utilization,local_load_transactions_per_request,local_store_transactions_per_request,gld_transactions_per_request,gst_transactions_per_request,shared_load_transactions,global_hit_rate,local_hit_rate,gld_requested_throughput,gst_requested_throughput,gld_throughput,gst_throughput,dram_read_throughput,dram_write_throughput,tex_cache_throughput,shared_load_throughput,shared_store_throughput,gld_efficiency,gst_efficiency,cf_fu_utilization,tex_fu_utilization,ldst_fu_utilization,double_precision_fu_utilization,special_fu_utilization,single_precision_fu_utilization,dram_utilization,tex_utilization,shared_efficiency,shared_utilization,stall_inst_fetch,stall_exec_dependency,stall_memory_dependency,stall_texture,stall_sync,stall_other,stall_constant_memory_dependency,stall_memory_throttle,local_memory_overhead,tex_cache_hit_rate,l2_tex_read_hit_rate,l2_tex_write_hit_rate,l2_tex_read_throughput,l2_tex_write_throughput,l2_read_throughput,l2_write_throughput,sysmem_write_throughput,l2_utilization,eligible_warps_per_cycle,flop_sp_efficiency,flop_dp_efficiency
"[[ segmentationTreeThrust ]] void thrust::system::cuda::detail::bulk_::detail::launch_by_value<unsigned int=0, thrust::system::cuda::detail::bulk_::detail::cuda_task<thrust::system::cuda::detail::bulk_::parallel_group<thrust::system::cuda::detail::bulk_::concurrent_group<thrust::system::cuda::detail::bulk_::agent<unsigned long=1>, unsigned long=0>, unsigned long=0>, thrust::system::cuda::detail::bulk_::detail::closure<thrust::system::cuda::detail::for_each_n_detail::for_each_kernel, thrust::tuple<thrust::system::cuda::detail::bulk_::detail::cursor<unsigned int=0>, thrust::pointer<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>, thrust::system::cuda::detail::tag, thrust::use_default, thrust::use_default>, thrust::detail::wrapped_function<thrust::detail::allocator_traits_detail::gozer, void>, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>>(unsigned long=1)",0.387284657004,0.706909442264,0.153075058994,0.592546711781,0.989773579907,0.990871769906,0.969067087729,0.144087894088,0.534248098558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012766072098,0.00213639747488,0.0,0.0,0.00206973665929,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.428571428571,0.111111111111,0.0,0.0173611111111,0.1,0.306261688786,0.107016095085,0.0,0.0,0.0934975692869,0.548372391119,0.317852865112,0.000977897015503,0.0,0.0,0.0,0.0,0.0,0.0,0.00194103584627,0.000194149343977,0.320987649846,0.0,0.0291363542744,0.0,0.0
"[[ segmentationTreeThrust ]] void thrust::system::cuda::detail::bulk_::detail::launch_by_value<unsigned int=256, thrust::system::cuda::detail::bulk_::detail::cuda_task<thrust::system::cuda::detail::bulk_::parallel_group<thrust::system::cuda::detail::bulk_::concurrent_group<thrust::system::cuda::detail::bulk_::agent<unsigned long=3>, unsigned long=256>, unsigned long=0>, thrust::system::cuda::detail::bulk_::detail::closure<thrust::system::cuda::detail::scan_detail::inclusive_scan_n, thrust::tuple<thrust::system::cuda::detail::bulk_::detail::cursor<unsigned int=1>, thrust::zip_iterator<thrust::tuple<thrust::zip_iterator<thrust::tuple<thrust::device_ptr<float>, thrust::device_ptr<unsigned int>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>, thrust::detail::normal_iterator<thrust::pointer<unsigned int, thrust::system::cuda::detail::tag, thrust::use_default, thrust::use_default>>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>, long, thrust::zip_iterator<thrust::tuple<thrust::zip_iterator<thrust::tuple<thrust::device_ptr<float>, thrust::device_ptr<unsigned int>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>, thrust::detail::normal_iterator<thrust::pointer<unsigned int, thrust::system::cuda::detail::tag, thrust::use_default, thrust::use_default>>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>, thrust::system::detail::generic::detail::segmented_scan_functor<thrust::tuple<float, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>, unsigned int, thrust::minimum<thrust::minimum>>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>>(unsigned long=3)",0.138659292817,0.111731997639,0.0350179100229,0.137126371972,0.734495266481,0.958420996795,0.899447106087,0.000821250821251,0.130055725155,0.455313114246,0.809315,0.29975584375,0.1557556875,0.000262714590757,0.574452161262,0.776488496377,0.00967050865964,0.0158718652697,0.00631958086473,0.0158415675891,0.0191832521746,0.0222681174191,0.0110263110767,0.0086964958848,0.0179167962205,0.79727837,0.79959703,0.0,0.2,0.2,0.0,0.0,0.0,0.111111111111,0.1,0.546440194444,0.1,0.285759729701,0.383537472825,0.230416810219,0.0,0.184293264956,0.0978611928365,0.00279669062643,1.17747502768e-05,0.590019278157,0.632493788891,0.500437208179,0.86946757,0.0203477405964,0.0312471328418,0.0212982321882,0.0312532468191,0.0126419752479,0.0,0.0035258090013,0.0,0.0
"[[ segmentationTreeThrust ]] void thrust::system::cuda::detail::bulk_::detail::launch_by_value<unsigned int=0, thrust::system::cuda::detail::bulk_::detail::cuda_task<thrust::system::cuda::detail::bulk_::parallel_group<thrust::system::cuda::detail::bulk_::concurrent_group<thrust::system::cuda::detail::bulk_::agent<unsigned long=1>, unsigned long=0>, unsigned long=0>, thrust::system::cuda::detail::bulk_::detail::closure<thrust::system::cuda::detail::for_each_n_detail::for_each_kernel, thrust::tuple<thrust::system::cuda::detail::bulk_::detail::cursor<unsigned int=0>, thrust::pointer<thrust::tuple<bool, long, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>, thrust::system::cuda::detail::tag, thrust::use_default, thrust::use_default>, thrust::detail::wrapped_function<thrust::detail::allocator_traits_detail::gozer, void>, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>>(unsigned long=1)",0.0127538509529,0.446260006986,0.0438834511271,0.192225812398,0.962628327411,0.977961996254,0.930669349959,0.313497313497,0.166721202932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00320876947362,0.0054644538412,0.0,0.0,0.000672222162529,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.111111111111,0.0,0.0173611111111,0.1,0.305007194548,0.0835007837264,0.0,0.0,0.142101294957,0.191476144723,0.621323505761,0.0016329736326,0.0,0.0,0.0,0.0,0.0,0.0,0.00390388108254,0.000569922265474,0.925925924967,0.0,0.00760021282714,0.0,0.0
"[[ segmentationTreeThrust ]] removeCycles(unsigned int*, unsigned int)",0.380483065689,0.377238102436,0.0159947887726,0.0696585740845,1.0,0.644014562164,0.581469715346,0.15185040185,0.0763829590581,0.0,0.0,0.357965375,0.1100926875,0.0,0.41953240056,0.0,0.376664776733,0.168965586115,0.412587319187,0.584074227481,0.34898243257,0.315664212879,0.11982478259,0.0,0.0,0.47510765,0.22583474,0.0,0.1,0.2,0.0,0.0,0.0,0.222222222222,0.1,0.0,0.0,0.0799044600354,0.0965430210719,0.561833990657,0.0,0.0,0.0521024888946,0.310029675961,0.0821412506733,0.0,0.343739785382,0.580689620413,0.99955258,0.669611519711,0.435001193736,0.669909325933,0.435117398708,0.08641974989,0.166666666667,0.00187158309465,0.0,0.0
"[[ segmentationTreeThrust ]] void thrust::system::cuda::detail::bulk_::detail::launch_by_value<unsigned int=0, thrust::system::cuda::detail::bulk_::detail::cuda_task<thrust::system::cuda::detail::bulk_::parallel_group<thrust::system::cuda::detail::bulk_::concurrent_group<thrust::system::cuda::detail::bulk_::agent<unsigned long=1>, unsigned long=0>, unsigned long=0>, thrust::system::cuda::detail::bulk_::detail::closure<thrust::system::cuda::detail::reduce_detail::reduce_partitions, thrust::tuple<thrust::system::cuda::detail::bulk_::detail::cursor<unsigned int=1>, thrust::zip_iterator<thrust::tuple<thrust::transform_iterator<IsGreaterEqualThan<unsigned int>, thrust::device_ptr<unsigned int>, bool, thrust::use_default>, thrust::counting_iterator<long, thrust::use_default, thrust::use_default, thrust::use_default>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>, thrust::system::cuda::detail::uniform_decomposition<long>, thrust::detail::normal_iterator<thrust::pointer<thrust::tuple<bool, long, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>, thrust::system::cuda::detail::tag, thrust::use_default, thrust::use_default>>, thrust::system::cuda::detail::tag, thrust::system::detail::generic::find_if_functor<thrust::system::cuda::detail::tag>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>>(unsigned long=1)",0.872503860151,0.979857333418,0.158162851548,0.592366151818,0.999104760453,0.990817351925,0.935551145887,0.0104557604558,0.55590379727,0.0,0.0,0.2492873125,0.03125,0.000301639362615,0.57311124804,0.0,0.35995716316,1.08422532684e-05,0.224617494162,0.000143705057498,0.637854353282,0.0867974423864,0.111364973784,0.0217691657575,0.0379692717365,0.86283654,0.140625,0.0,0.1,0.2,0.0,0.0,0.428571428571,0.555555555556,0.1,0.198140272222,0.1,0.136585782732,0.0914122691691,0.487672862117,0.0,0.195583477733,0.205790304308,0.0149215391973,8.84948578624e-05,0.0,0.526728487277,0.146883641513,0.92307692,0.364544557298,0.000106468991907,0.365765220128,0.000131520524822,0.0246913626595,0.166666666667,0.0314417394565,0.0,0.0
"[[ segmentationTreeThrust ]] void thrust::system::cuda::detail::bulk_::detail::launch_by_value<unsigned int=0, thrust::system::cuda::detail::bulk_::detail::cuda_task<thrust::system::cuda::detail::bulk_::parallel_group<thrust::system::cuda::detail::bulk_::concurrent_group<thrust::system::cuda::detail::bulk_::agent<unsigned long=1>, unsigned long=0>, unsigned long=0>, thrust::system::cuda::detail::bulk_::detail::closure<thrust::system::cuda::detail::for_each_n_detail::for_each_kernel, thrust::tuple<thrust::system::cuda::detail::bulk_::detail::cursor<unsigned int=0>, thrust::zip_iterator<thrust::tuple<thrust::device_ptr<unsigned int>, thrust::device_ptr<unsigned int>, thrust::detail::normal_iterator<thrust::pointer<int, thrust::system::cuda::detail::tag, thrust::use_default, thrust::use_default>>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>, thrust::detail::wrapped_function<thrust::detail::binary_transform_functor<thrust::detail::binary_negate<thrust::equal_to<unsigned int>>>, void>, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>>(unsigned long=1)",0.367201459653,0.617866415543,0.0487341783409,0.202629093616,0.999598239193,0.980491606576,0.964308822119,0.232785232785,0.182875330668,0.0,0.0,0.24032115625,0.13348209375,0.0,0.566412415509,0.0,0.501959299793,0.411913717974,0.294113206845,0.411080013625,0.448223185575,0.430097603754,0.153754715501,0.0,0.000470997764583,0.85730392,0.78280058,0.0,0.1,0.2,0.0,0.0,0.0,0.444444444444,0.1,0.0173611111111,0.1,0.0988392120251,0.0914369007716,0.422611362599,0.0,0.0872127256301,0.118484429893,0.370096495323,0.00127811309739,0.0,0.521404112959,0.457846220559,0.40858246,0.477333117729,0.304563217229,0.477730035146,0.304624376703,0.0987654376924,0.166666666667,0.00812019983303,0.0,0.0
"[[ segmentationTreeThrust ]] void thrust::system::cuda::detail::bulk_::detail::launch_by_value<unsigned int=512, thrust::system::cuda::detail::bulk_::detail::cuda_task<thrust::system::cuda::detail::bulk_::parallel_group<thrust::system::cuda::detail::bulk_::concurrent_group<thrust::system::cuda::detail::bulk_::agent<unsigned long=3>, unsigned long=512>, unsigned long=0>, thrust::system::cuda::detail::bulk_::detail::closure<thrust::system::cuda::detail::scan_detail::inclusive_scan_n, thrust::tuple<thrust::system::cuda::detail::bulk_::detail::cursor<unsigned int=1>, thrust::device_ptr<unsigned int>, long, thrust::device_ptr<unsigned int>, thrust::plus<unsigned int>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>>(unsigned long=3)",0.115896445162,0.239160587744,0.0429060597847,0.167858056083,0.996093163814,0.984334195879,0.868354121565,0.00767700767701,0.158156744908,0.218432055157,0.27640075,0.17337925,0.07406128125,3.85565147916e-05,0.688515479778,0.686858595008,0.00714420851272,0.0116945175206,0.00472820280086,0.0116809853368,0.0191158629242,0.0257907646496,0.00677518109866,0.007052246058,0.0142781566103,0.55379586,0.66703468,0.0,0.1,0.2,0.0,0.0,0.0,0.111111111111,0.1,0.455113161111,0.1,0.417306385667,0.177406675681,0.111105600119,0.0,0.36285205325,0.138456053673,0.0262832153348,9.01769650448e-05,0.382726473267,0.652987516059,0.539301112163,0.46669887,0.0137178158347,0.0155960469557,0.0168894982968,0.0156633204078,0.0987654376924,0.0,0.00661325370758,0.0,0.0
"[[ segmentationTreeThrust ]] invalidateLoops(unsigned int const *, unsigned int const *, unsigned int*, unsigned int)",0.874533996663,0.893745671895,0.0476402670781,0.184554716967,1.0,0.959164627513,0.902896076268,0.026262026262,0.187049654937,0.0,0.0,0.23446759375,0.11019940625,0.0,0.647894640698,0.0,0.502368800425,0.131824391075,0.37974911934,0.225191316077,0.705759466661,0.291026699386,0.225742211772,0.0,0.0,0.72125986,0.70791674,0.0,0.2,0.2,0.0,0.0,0.0,0.888888888889,0.2,0.0,0.0,0.026506368729,0.0424603160634,0.902658111947,0.0,0.0,0.0401820202449,0.0447173690996,0.0140822488895,0.0,0.578249085535,0.293100355438,1.0,0.616316530066,0.166840978503,0.616291018252,0.16684709248,0.0,0.333333333333,0.00678242144044,0.0,0.0
"[[ segmentationTreeThrust ]] void thrust::system::cuda::detail::bulk_::detail::launch_by_value<unsigned int=0, thrust::system::cuda::detail::bulk_::detail::cuda_task<thrust::system::cuda::detail::bulk_::parallel_group<thrust::system::cuda::detail::bulk_::concurrent_group<thrust::system::cuda::detail::bulk_::agent<unsigned long=1>, unsigned long=0>, unsigned long=0>, thrust::system::cuda::detail::bulk_::detail::closure<thrust::system::cuda::detail::for_each_n_detail::for_each_kernel, thrust::tuple<thrust::system::cuda::detail::bulk_::detail::cursor<unsigned int=0>, thrust::zip_iterator<thrust::tuple<thrust::device_ptr<unsigned int>, thrust::device_ptr<unsigned int>, thrust::detail::normal_iterator<thrust::pointer<unsigned int, thrust::system::cuda::detail::tag, thrust::use_default, thrust::use_default>>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>, thrust::detail::wrapped_function<thrust::detail::binary_transform_functor<thrust::detail::binary_negate<thrust::greater_equal<unsigned int>>>, void>, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>>(unsigned long=1)",0.775516796954,0.944952638535,0.0573566524503,0.229750119067,0.999448619458,0.997717385723,0.98477844708,0.0505148005148,0.207605724714,0.0,0.0,0.28116209375,0.1561988125,0.0,0.572203191298,0.0,0.542915647199,0.445528991434,0.318111870554,0.444620553652,0.489273996238,0.458582769985,0.166297772503,0.0,0.000159210512788,0.88883909,0.79998141,0.0,0.2,0.2,0.0,0.0,0.142857142857,0.777777777778,0.1,0.0173611111111,0.1,0.067591335556,0.075099456362,0.781062853529,0.0,0.0255555758746,0.0795939009229,0.0679776919772,0.000662814310138,0.0,0.526283435976,0.463143379801,0.50432527,0.516281919425,0.329412916654,0.51633308599,0.329425151176,0.0126419752479,0.5,0.00877232089593,0.0,0.0
"[[ segmentationTreeThrust ]] void thrust::system::cuda::detail::cub_::DeviceRadixSortDownsweepKernel<thrust::system::cuda::detail::cub_::DeviceRadixSortDispatch<bool=0, unsigned int, unsigned int, int>::PtxAltDownsweepPolicy, bool=0, unsigned int, unsigned int, int>(unsigned int*, unsigned int, int*, int, thrust::system::cuda::detail::cub_::DeviceRadixSortDispatch<bool=0, unsigned int, unsigned int, int>::PtxAltDownsweepPolicy*, int*, int, int, bool, bool, thrust::system::cuda::detail::cub_::GridEvenShare<int*>)",0.433451536493,0.0899224362811,0.0303505260256,0.120018585783,1.0,0.995167316712,0.778679493009,0.00716850716851,0.108782396794,0.0,0.0,0.5555684375,0.12039159375,0.00171633570668,0.891543971354,0.0,0.195495497117,0.320136070952,0.814422165682,0.353401516003,0.351857679113,0.334776632758,0.0599017774716,0.122093900782,0.345474373845,0.24060154,0.80471103,0.0,0.1,0.2,0.0,0.0,0.0,0.333333333333,0.1,0.257676016667,0.1,0.732970594616,0.222652542615,0.11194294667,0.00127457014239,0.0755522217309,0.119455194458,0.0543207273156,0.00163451155917,0.0,0.739542194394,0.065834373343,0.46704113,0.167830229573,0.261830055268,0.170162240618,0.261854524312,0.0246913626595,0.0,0.00311415424081,0.0,0.0
"[[ segmentationTreeThrust ]] void thrust::system::cuda::detail::detail::launch_closure_by_value<thrust::system::cuda::detail::commutative_reduce_intervals_closure<thrust::transform_iterator<thrust::detail::predicate_to_integral<thrust::identity<unsigned int>, long>, thrust::device_ptr<unsigned int>, long, thrust::use_default>, thrust::detail::normal_iterator<thrust::pointer<long, thrust::system::cuda::detail::tag, thrust::use_default, thrust::use_default>>, thrust::plus<long>, thrust::system::detail::internal::uniform_decomposition<long>, thrust::system::cuda::detail::detail::blocked_thread_array>>(unsigned int)",0.851149149737,0.941366567729,0.107016608148,0.395077092076,0.999980798061,0.994596881582,0.969666179317,0.00836550836551,0.387941787612,0.0,0.0,0.24991825,0.03125,0.00024835256519,0.572187627096,0.0,0.377987779813,7.41169633166e-05,0.19686842688,0.000270503642857,0.674378904888,0.065724497793,0.11578012955,0.0180161996357,0.0382845484075,0.99991385,0.25,0.0,0.1,0.2,0.0,0.0,0.285714285714,0.444444444444,0.1,0.512053388889,0.1,0.17718857692,0.092973356922,0.391285128916,0.0,0.169963274617,0.355118319879,0.0281990698565,0.000287880629216,0.0,0.525297148739,0.0,0.92037037,0.319509011489,0.000200412223922,0.319840904471,0.000225463750271,0.0246913626595,0.0,0.0204673070262,0.0,0.0
"[[ segmentationTreeThrust ]] void thrust::system::cuda::detail::detail::launch_closure_by_value<thrust::system::cuda::detail::detail::stable_merge_sort_detail::merge_adjacent_partitions_closure<unsigned int=7, thrust::system::cuda::detail::detail::statically_blocked_thread_array<unsigned int=256>, unsigned int, thrust::detail::normal_iterator<thrust::pointer<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>, thrust::system::cuda::detail::tag, thrust::use_default, thrust::use_default>>, thrust::detail::normal_iterator<thrust::pointer<unsigned int, thrust::system::cuda::detail::tag, thrust::use_default, thrust::use_default>>, thrust::zip_iterator<thrust::tuple<thrust::device_ptr<unsigned int>, thrust::device_ptr<unsigned int>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>, thrust::less<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>>(unsigned int=7)",0.909664182762,0.655995612145,0.10309503947,0.388493140614,0.89122230888,0.968082591301,0.802284570744,0.00453825453825,0.33781738802,0.529076069401,0.40487275,0.18985821875,0.124965125,0.01382223436,0.30608203694,0.622518790258,0.248276946408,0.405678716644,0.277690826864,0.323881225542,0.441237255059,0.492572057737,0.22563414865,0.172904953337,0.170184739242,0.4693553,0.99993239,0.0,0.4,0.2,0.0,0.0,0.285714285714,0.777777777778,0.2,0.45905065,0.2,0.128838727086,0.34221952907,0.261498911405,0.19878717524,0.15451052882,0.174233905085,0.0164542173312,0.000404266426169,0.479224215761,0.503757000516,0.591940081654,0.52224516,0.73705567453,0.596252053083,0.737275638518,0.596258173628,0.0,0.666666666667,0.0157729680158,0.0,0.0
